id;mission_task_id;collaborateur_id;heures_planifiees;heures_effectuees;taux_horaire;statut;created_at;updated_at
98d88f9e-2e0a-48c9-9447-fb0dbf2bcbb6;939304c0-fb45-489c-862e-9de82b285452;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
fc8b7f9f-5a75-4b51-a93f-f7a055a785f3;939304c0-fb45-489c-862e-9de82b285452;9415dddf-0332-47d6-b5d6-67da8e07ccd4;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
99daf78d-1ab3-496a-993c-b712084d9541;939304c0-fb45-489c-862e-9de82b285452;c7d9bed0-1408-4f38-9227-23190fb5612b;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
2d18f44d-9096-4b5b-8123-cb9a4ae73702;939304c0-fb45-489c-862e-9de82b285452;5248737d-3e5c-41bf-8e4b-0c30d0674664;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
619a1b85-25e5-4282-afdc-5ab1d0e78383;939304c0-fb45-489c-862e-9de82b285452;f0098b3d-5665-42d2-bf9b-d7d15905146a;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
90bbca15-903f-4f22-8624-6784538c66b1;e9c83727-20ed-4c32-bb34-68fb3a987afe;2f5b23db-393c-4414-9fc6-aa89330d8d57;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
3f73601a-aa75-465e-a086-82bb0a508a8f;e9c83727-20ed-4c32-bb34-68fb3a987afe;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
a81a8968-9c90-46a4-bb23-be95489b9a2c;e9c83727-20ed-4c32-bb34-68fb3a987afe;5248737d-3e5c-41bf-8e4b-0c30d0674664;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
7645347f-6f16-4bd9-9b61-2ba4e40985a2;e9c83727-20ed-4c32-bb34-68fb3a987afe;f0098b3d-5665-42d2-bf9b-d7d15905146a;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
a5f19b75-e941-44fc-94ce-45c64312d670;e9c83727-20ed-4c32-bb34-68fb3a987afe;9415dddf-0332-47d6-b5d6-67da8e07ccd4;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
a51e5bde-27e3-40bb-a4fe-9155af68f370;e77c5f35-fef8-4f01-9b9a-30f12f74d2fc;2f5b23db-393c-4414-9fc6-aa89330d8d57;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
ce3dafff-d3b3-470d-a296-2624ac6bd48d;e77c5f35-fef8-4f01-9b9a-30f12f74d2fc;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
6885a22b-5b08-4e07-bf05-c192229e567e;e77c5f35-fef8-4f01-9b9a-30f12f74d2fc;c4c21aae-fb93-4a90-8e3f-20b14f1534ce;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
ce9fc598-fc9f-4f20-a942-04723045d205;e77c5f35-fef8-4f01-9b9a-30f12f74d2fc;9415dddf-0332-47d6-b5d6-67da8e07ccd4;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
a7786709-d5bf-4cf2-9ba8-ccdef6e05ec5;e77c5f35-fef8-4f01-9b9a-30f12f74d2fc;f0098b3d-5665-42d2-bf9b-d7d15905146a;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
c0554026-9a5e-4149-a685-2acdf08c024e;e77c5f35-fef8-4f01-9b9a-30f12f74d2fc;c7d9bed0-1408-4f38-9227-23190fb5612b;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
d473faa4-0426-4e0c-b670-d62ac5f02556;e77c5f35-fef8-4f01-9b9a-30f12f74d2fc;5248737d-3e5c-41bf-8e4b-0c30d0674664;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
8b92ca78-2579-4023-8380-45a79cd032b3;e77c5f35-fef8-4f01-9b9a-30f12f74d2fc;068b6de3-15e7-44f7-9681-a58629dc6b71;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
1048c666-e392-451a-a468-6659d1067886;1ffa364c-c331-4192-a36f-82eff76d676d;2f5b23db-393c-4414-9fc6-aa89330d8d57;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
0df6c9cd-ac65-4281-a0d1-4b167b763a89;1ffa364c-c331-4192-a36f-82eff76d676d;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
3cea914b-c145-4ede-93a2-f66567f3d3b3;1ffa364c-c331-4192-a36f-82eff76d676d;c4c21aae-fb93-4a90-8e3f-20b14f1534ce;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
d6fc51ec-4624-40c6-a099-74c706d39f42;1ffa364c-c331-4192-a36f-82eff76d676d;c7d9bed0-1408-4f38-9227-23190fb5612b;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
be83cf8c-d9cf-437d-927a-2f9ef91f868f;9cc4311b-4340-4067-bb8c-f7fc5242ec91;2f5b23db-393c-4414-9fc6-aa89330d8d57;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
d4d033e3-5b98-4891-a1f3-1eedf749f291;9cc4311b-4340-4067-bb8c-f7fc5242ec91;9415dddf-0332-47d6-b5d6-67da8e07ccd4;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
ec60a0ff-af20-42a8-8ee3-1c566580e87b;9cc4311b-4340-4067-bb8c-f7fc5242ec91;f0098b3d-5665-42d2-bf9b-d7d15905146a;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
40899bb0-7e17-496e-bdd3-66ca9611aa55;30230312-b8ef-4734-89be-5d55cb922291;2f5b23db-393c-4414-9fc6-aa89330d8d57;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
80fae9b0-7bb2-4235-a7bc-9c7c8f433ef4;30230312-b8ef-4734-89be-5d55cb922291;d41e51cf-efb4-4543-a196-bdbd93631cd0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
aa7f9e95-324a-4bb9-87cc-b81cbe222f4b;30230312-b8ef-4734-89be-5d55cb922291;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
797b9925-2446-42b1-ab7e-e9f02eafab72;b67613e5-bdf8-4491-838a-e16f005826f6;2f5b23db-393c-4414-9fc6-aa89330d8d57;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
f2331bdc-b1ac-4e93-85bb-e3e16c7934c6;b67613e5-bdf8-4491-838a-e16f005826f6;d41e51cf-efb4-4543-a196-bdbd93631cd0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
a5065373-4f8f-4f66-a3e0-f0c8687d6857;b67613e5-bdf8-4491-838a-e16f005826f6;5248737d-3e5c-41bf-8e4b-0c30d0674664;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
382f2021-5a8e-446a-be05-66d4180d0510;907f3577-8d92-442a-ab2e-645b74c84064;068b6de3-15e7-44f7-9681-a58629dc6b71;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
9511213c-56f1-4e08-baee-8dc5223ea1bb;907f3577-8d92-442a-ab2e-645b74c84064;f0098b3d-5665-42d2-bf9b-d7d15905146a;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
93579caf-ad01-4177-b9ff-79e7624b2ff9;907f3577-8d92-442a-ab2e-645b74c84064;9415dddf-0332-47d6-b5d6-67da8e07ccd4;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
2b4228ad-65ca-4808-80d4-3c5d72239540;907f3577-8d92-442a-ab2e-645b74c84064;5248737d-3e5c-41bf-8e4b-0c30d0674664;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
d4556b2f-affc-4ed8-a074-94b52dc66f49;907f3577-8d92-442a-ab2e-645b74c84064;2f5b23db-393c-4414-9fc6-aa89330d8d57;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
65c543be-3b91-440c-a8bc-2a33837c3ad0;700cca89-b3f0-43b2-bf7b-c9cd81755991;d41e51cf-efb4-4543-a196-bdbd93631cd0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
1e7209a8-c239-4498-8e2a-b1d7d696612b;700cca89-b3f0-43b2-bf7b-c9cd81755991;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
55599b40-2ef0-4fba-a99b-0741a30218f9;700cca89-b3f0-43b2-bf7b-c9cd81755991;c4c21aae-fb93-4a90-8e3f-20b14f1534ce;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
c97ff4fa-9cc4-4714-b75f-897b165b66a6;e5350c04-cea7-424e-867f-d5112402740c;d41e51cf-efb4-4543-a196-bdbd93631cd0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
3b176bf4-74d0-4f99-b542-54028edb8dd6;6338162e-0b02-4204-9777-6cf861751c6d;d41e51cf-efb4-4543-a196-bdbd93631cd0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
1e25d32c-1fd4-4c22-82f3-860a8a911efb;6338162e-0b02-4204-9777-6cf861751c6d;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
3b6e0c63-6b57-4098-8e46-323d171e67ad;72a1b02f-e2c1-4bd8-98e3-d888fe9ad41c;d41e51cf-efb4-4543-a196-bdbd93631cd0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
45d6aed5-db0b-4ff8-992f-fed1e60527bb;72a1b02f-e2c1-4bd8-98e3-d888fe9ad41c;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
9d0bdf13-f161-4460-a97b-82ae87482d50;9db27841-ba23-4d2f-8fd0-6742ee127f0c;d41e51cf-efb4-4543-a196-bdbd93631cd0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
37a4e677-a5c4-44e1-862d-4508d6f1bcb2;9db27841-ba23-4d2f-8fd0-6742ee127f0c;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
d45e79c5-9597-4cb5-bdbf-349b039047d9;afdbbd4a-035e-491f-9532-a47d2a5bd8f2;d41e51cf-efb4-4543-a196-bdbd93631cd0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
4d2126af-a5f6-4b55-b711-2dc1fdd1bf55;afdbbd4a-035e-491f-9532-a47d2a5bd8f2;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
924792b2-95c9-435a-8116-4bff5ce781e5;2ba1655a-6b0b-4b7f-a9bf-661f4ab85c6b;d41e51cf-efb4-4543-a196-bdbd93631cd0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
797016ac-bcb3-4fce-9106-b5989b0b8774;2ba1655a-6b0b-4b7f-a9bf-661f4ab85c6b;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
f92d67f8-5572-4f41-9d95-621adf0dc000;2ba1655a-6b0b-4b7f-a9bf-661f4ab85c6b;f0098b3d-5665-42d2-bf9b-d7d15905146a;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
7f92bc93-868b-409e-a719-da807f19a8b2;1d9dce09-85d2-4b0f-a50c-863d52d382ca;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
e8b4e83e-387e-4570-a20f-c2ab9a5fb277;54ed5af7-d8d2-4041-b0e8-d1b75e19e37a;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
369e3bba-863e-4010-a265-b40645a8a69b;ed96b562-be04-4bcb-a9f5-9c0f384904db;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
485dfcf5-80d1-47f2-ad15-cf60c11f8c1f;c5e12b2e-f6b1-4562-a8d6-b68957526c66;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
6928d566-7358-4988-9e0f-8a15dde74be7;c5e12b2e-f6b1-4562-a8d6-b68957526c66;65d9011e-2e06-4f75-a9a0-efeb52e85080;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
b1791b0f-38a9-484f-ac35-5ea2431fedd3;c5e12b2e-f6b1-4562-a8d6-b68957526c66;3f631771-b2db-4fdf-87cf-c6d9c4fd9eff;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
57f7a8d8-e8e6-4bf2-a41b-9d0df8caf1fb;c5e12b2e-f6b1-4562-a8d6-b68957526c66;5248737d-3e5c-41bf-8e4b-0c30d0674664;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
195e0211-0f3b-41af-b131-7f80e59ec685;9fc550f9-43d6-451d-9e53-eb9a31644647;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
a596f447-87b9-44eb-8929-8c47d779aaf3;42c98ce3-dde6-4e20-9936-b4d9ad840940;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
99a9730a-1c87-4b6f-aa5a-5796c7cab4e3;d9fa8c35-7290-4c2b-b188-bcf32acd18b6;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
febd4a7a-f142-4f0a-aa77-31af8c370f9e;d9fa8c35-7290-4c2b-b188-bcf32acd18b6;9415dddf-0332-47d6-b5d6-67da8e07ccd4;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
2a9af483-3911-4f4a-9d34-ccf0106d2cf6;c885ff5e-bdea-4d3d-a27c-bc0934a1f284;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
712a3c01-01ce-48a4-a19d-9182ca82cd8d;f3df50b3-29d6-4dd7-9210-5217f5c6f912;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
2bc33f82-a0d9-44aa-a30b-77ca2044af18;b1edabaa-b467-4957-86d5-24bad24cb6eb;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
0858b089-eb64-42fb-b472-782b11632f2e;fdc0f9d2-878e-4dd1-aef2-715bcff02694;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
9e8ff842-bcab-44e9-813a-188a67f0f606;b9845a21-24d8-4a6b-a9b1-8edd474541a8;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
31c1be8b-c59e-4d91-87c6-40777054cc79;b8646430-2432-47bb-9dc5-57926a547d03;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
eb73e4e4-d451-4a80-981b-e60f5b317e0a;e5f7ba40-7bb8-4582-8723-cebcd96c9748;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
1c7c7fa4-47b9-4345-8992-6c57e35c8f87;6b71bdd0-c67b-4b5c-85b8-2a7c5fa3f25f;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
18bb18d8-b94d-491d-882d-22c36f829a68;dd0e5fc3-4c7e-4d97-ac34-0bd7bfab285a;f0098b3d-5665-42d2-bf9b-d7d15905146a;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
50de74a3-cc70-450f-8402-80481ab6f407;1700e699-6efa-4aad-882a-eaf4d344b391;c4c21aae-fb93-4a90-8e3f-20b14f1534ce;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
b29158f2-9cce-4b8c-a1b5-6ae01548d4e0;1700e699-6efa-4aad-882a-eaf4d344b391;2f5b23db-393c-4414-9fc6-aa89330d8d57;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
4c57f362-0314-431a-92a6-a4e9c9c9f64c;1700e699-6efa-4aad-882a-eaf4d344b391;d41e51cf-efb4-4543-a196-bdbd93631cd0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
08cb264e-5d2b-4e96-9a2c-3bbc79b85fc0;1700e699-6efa-4aad-882a-eaf4d344b391;e0e81bea-f49a-4df1-9d45-1bdadb615af0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
8ba6f8cf-05e3-4a78-9c87-9fa6cb18b2cf;e3860f46-84ff-4268-9d61-20ede95c67b3;c4c21aae-fb93-4a90-8e3f-20b14f1534ce;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
bff206ed-7544-4657-b98f-15b2fefda602;e3860f46-84ff-4268-9d61-20ede95c67b3;9415dddf-0332-47d6-b5d6-67da8e07ccd4;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
02929194-3963-4b86-bfba-71d5536ddf2a;e3860f46-84ff-4268-9d61-20ede95c67b3;5248737d-3e5c-41bf-8e4b-0c30d0674664;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
3272125f-302e-4aa9-be44-cc65e256ad36;e3860f46-84ff-4268-9d61-20ede95c67b3;e0e81bea-f49a-4df1-9d45-1bdadb615af0;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
413b10b0-4c15-4e58-8d66-97b48a1cb7f0;e3860f46-84ff-4268-9d61-20ede95c67b3;2bee0d70-6b0e-4647-8bcb-bd24621c6896;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
cc996f8f-fc5b-4e8f-8d4b-78e1b94b240e;e3860f46-84ff-4268-9d61-20ede95c67b3;f0098b3d-5665-42d2-bf9b-d7d15905146a;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
347a2b95-2a4d-4831-826e-1dd293800129;e3860f46-84ff-4268-9d61-20ede95c67b3;2f5b23db-393c-4414-9fc6-aa89330d8d57;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
f0ec1136-eb48-4c6f-8be9-d1a749e2d625;ba633ecb-75ea-4995-8a9e-525824d6a96d;c4c21aae-fb93-4a90-8e3f-20b14f1534ce;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
09aec3e7-6194-41b0-9903-c72e8d4d8fb7;8c3f9a27-455a-442e-836c-e765e357cf39;c7d9bed0-1408-4f38-9227-23190fb5612b;30;0;0.00;EN_COURS;Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00);Mon Dec 08 2025 10:23:24 GMT-0500 (UTC−05:00)
