id;source_id;name;industry;email;phone;website;country;city;address;siret;size_label;created_at;updated_at;sigle;contact_nom;contact_tel;contact_email;admin_nom;admin_contact;admin_email
7ac78973-b659-449e-b042-392be6158721;df6d2c82-f638-461a-a140-eedcb1eacd46;SOCIETE SANLI AFRIQUE DEVELOPPEMENT;COMMERCE GENERAL;;33436686/99849596;;;DOUALA;RADIO EQUINOXE;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);SANLI SARL;;;;;;
cf0f33bf-8132-4c56-8bf0-6ec1eba00a67;df6d2c82-f638-461a-a140-eedcb1eacd46;VERO DISTRIBUTION;COMMERCE GENERAL;;22002024;;;YAOUNDE;FACE FOKOU MOKOLO;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);VERODIS;;;;;;
7a343f70-b596-41b5-b232-5a997a158506;df6d2c82-f638-461a-a140-eedcb1eacd46;SODIPAC;COMMERCE PRODUITS ALIMENTAIRES;;33426741;;;DOUALA;;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);SODIPAC;;;;;;
33675470-a294-4d04-af3c-a44471d9a8f9;df6d2c82-f638-461a-a140-eedcb1eacd46;CAMEROON MOTORS INDUSTRIES;COMMERCE VEHICULES, D'ACCESSOIRES ET DE;;3397655;;;DOUALA;ZONE INDUSTRIELLE BONABERIE;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);CAMI;;;;;;
bfc62fb9-26ed-4f70-81c7-6b025ce706c9;df6d2c82-f638-461a-a140-eedcb1eacd46;SOCIETE CFAO EQUIPMENT;COMMERCE VEHICULES, D'ACCESSOIRES ET DE;;33393030;;;DOUALA;Zone industrielle;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);CFAO EQUIPMENT;;;;;;
086b134b-a252-44f3-a6c4-18afb3323fa4;df6d2c82-f638-461a-a140-eedcb1eacd46;DAVUM CAMEROUN;CONCESSIONNAIRE VEHICULE;;233 42 50 27;;;DOUALA;RUE DU DOCTEUR JAMOT;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);DACAM;;;;;;
afb01c21-2009-41cd-a42c-4a87e602c0bb;df6d2c82-f638-461a-a140-eedcb1eacd46;SOCIETE LOXEA;CONCESSIONNAIRE VEHICULE;;33 39 30 30;;;DOUALA;avant CAMI TOYOTA;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);LOXEA;;;;;;
454e8075-3aba-499e-b1ee-18ab724ff0ff;df6d2c82-f638-461a-a140-eedcb1eacd46;MARSK LINE AGENCY CAMEROON SA;CONSIGNATION MARITIME;;233500500;;;ND;ZONE UDEAC;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);MAERSK LINE AGENCY;;;;;;
1dbf28e5-25f9-4dd5-94d0-6a2c2ebad0ea;df6d2c82-f638-461a-a140-eedcb1eacd46;CONSTRUCTION CARROSSERIE MENUISER METAL;CONSTRUCTION METALLIQUE;;675894816;;;DOUALA;CH�TEAU D'EAU, DERRIERE L'EGLISE EEC;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);CCMM;;;;;;
abff5508-4433-42eb-956b-91937f814b99;df6d2c82-f638-461a-a140-eedcb1eacd46;CONSTRUCTION METALLIQUE;CONSTRUCTION METALLIQUE;;3397608/33391856/33391858;;;DOUALA;MAGZI;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);COMETAL SA;;;;;;
0cc93569-26ad-4c72-9a3d-455b09f21ffc;df6d2c82-f638-461a-a140-eedcb1eacd46;GRAS SAVOYE;COURTAGE ASSURANCE;;3432122;;;DOUALA;402 RUE AVENUE DEGAULLE;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);GRAS SAVOYE;;;;;;
5bc9e998-88e3-4939-94b5-031dce2f1806;df6d2c82-f638-461a-a140-eedcb1eacd46;PLANTATIONS DU HAUT PENDJA;CULTURE DE BANANE;;3424248;;;PENDJA;NJOMBE;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);PHP;;;;;;
1d70d9d6-44d2-4cf9-8013-c8a2ea06b9ff;df6d2c82-f638-461a-a140-eedcb1eacd46;DEE LITE;DISTRIBUTION;;33423072;;;DOUALA;Avenue Ahmadou Ahidjo;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);DEE LITE;;;;;;
5df1a320-53cd-4722-954f-895ccb89cc94;df6d2c82-f638-461a-a140-eedcb1eacd46;MAHIMA;DISTRIBUTION;;33434487/677500648;;;DOUALA;Avenu Ahmadou Ahidjo;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);MAHIMA;;;;;;
ef31f67a-8383-4dd2-8bb7-c5a7411b2899;df6d2c82-f638-461a-a140-eedcb1eacd46;VELIA SARL;ACHAT ET VENTE CACAO;;33161843/99135470;;;DOUALA;BASE ELF;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);VELIA SARL;;;;;;
2f5479c6-2322-4f42-93a9-7aeb9e041dbb;df6d2c82-f638-461a-a140-eedcb1eacd46;AGROPRODUCE MANAGEMENT SERVICES LTD;ACHAT EXPORT CACAO CAFE;;677563558;;;TIKO;MUTENGENE;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);AGROPRODUCE MANAGEMENT;;;;;;
2d32d2e1-6a92-40b0-93b5-d29fae56f418;df6d2c82-f638-461a-a140-eedcb1eacd46;SOTCOCOG SUCCURSALE;BTP ET MAINTENANCE;;0;;;ND;GAROUA;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);SOTCOCOG;;;;;;
5e5f4580-1a3a-4987-b809-30e2b8b28003;df6d2c82-f638-461a-a140-eedcb1eacd46;TOP INTERNATIONAL ENGINE CORP CAMEROUN;BTP ET MAINTENANCE;;677793731/222216843;;;ND;ECOLE LES CHERUBINS;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);TOP INTERNATIONAL ENGINE;;;;;;
7cacceb3-c659-499c-b099-d6b6536b41fd;df6d2c82-f638-461a-a140-eedcb1eacd46;SOCIETE D'IMPORT & COMMERCE;DISTRIBUTION;;3429059;;;DOUALA;March�;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);SIMCO;;;;;;
c961dee9-5c4a-45b3-bbb1-ea0e0467f4aa;df6d2c82-f638-461a-a140-eedcb1eacd46;SOCIETE ALIMENTAIRE DU CAMEROUN;DISTRIBUTION DES PRODUITS ALIMENTAIRES;;222205961;;;YAOUNDE;SIXIEME;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);SOACAM SARL;;;;;;
91eb9390-6bb6-442d-afff-68699bf0129e;df6d2c82-f638-461a-a140-eedcb1eacd46;GOSHEN OIL SARL;DISTRIBUTION DES PRODUITS PETROLIERS;;699021917;;;ND;YAOUNDE;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);GOSHEN OIL;;;;;;
95721f93-3fa5-4ee4-886a-bfc6e5469141;df6d2c82-f638-461a-a140-eedcb1eacd46;CAMEROUNAISE DES EAUX;DISTRIBUTION EAU POTABLE;;33 43 99 82;;;DOUALA;BOULANGERIE SAKER;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);CDE;;;;;;
62a881c9-5d40-4afc-978e-ef46c2cb9da2;df6d2c82-f638-461a-a140-eedcb1eacd46;BLESSING PETROLEUM;DISTRIBUTION PETROLIERE;;33425071;;;DOUALA;EGLISE BAPTISTEFACE AU TEMPLE;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);BLESSING PETROLEUM;;;;;;
5df493ab-1c9b-422a-8559-981f148cf233;df6d2c82-f638-461a-a140-eedcb1eacd46;DELTA PETROLEUM CAMEROUN S.A;DISTRIBUTION PETROLIERE;;33413105/33413409;;;DOUALA;ENTREE SCDP;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);DELTA PETROLEUM;;;;;;
bc194836-8862-4c64-ba8e-b9f30a6194be;df6d2c82-f638-461a-a140-eedcb1eacd46;ACTIVE ZONE OF AFRICA;DISTRIBUTION PETROLIERE ET GAZIERE;;33429755;;;DOUALA;CARREFOUR MUTZIG;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);AZA;;;;;;
e3e3180a-e398-46bb-a515-7fe3340eecaa;df6d2c82-f638-461a-a140-eedcb1eacd46;NEPTUNE OIL;DISTRIBUTION PETROLIERE ET GAZIERE;;33424405;;;DOUALA;IMM GRAS SAVOYE;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);NEPTUNE;;;;;;
18caf65d-056c-41a8-bb17-64c65fcb3b36;df6d2c82-f638-461a-a140-eedcb1eacd46;CONGELE DU CAMEROUN;DISTRIBUTION POISSONS ET VOLAILLES;;22237257;;;YAOUNDE;YAOUNDE;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);CONGELCAM SA;;;;;;
7ed18dbe-d8a5-4b17-be83-9b71aa92e954;df6d2c82-f638-461a-a140-eedcb1eacd46;OMNIUM SERVICE;ELECTRICITE INDUSTRIELLE;;699504302/33 37 74 82;;;DOUALA;� c�t� de You Mee;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);OMNIUM SERVICE;;;;;;
3c13495b-b610-43e4-b7ac-370a1d3c9ee2;df6d2c82-f638-461a-a140-eedcb1eacd46;SOCIETE METCH-ELEC SARL;ELECTRICITE INDUSTRIELLE;;33425799;;;DOUALA;Rue de la casse;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Sun Dec 07 2025 12:17:49 GMT-0500 (UTC−05:00);METCH ELEC;;;;;;
0fdb09bc-23af-49b2-956a-f4e3b570becf;;BOUCHERIE CHARCUTERIE DU LITTORAL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
a818428b-d60a-4478-b3d1-e3747ab4ac5f;;SIPAL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
4fabf0d6-0b15-4240-93ae-eec4b447d310;;PRUDENTIAL BENEFICIAL INSURANCE CAMEROON;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
7ae7e187-f5e9-4ac0-9e07-777deb236737;;BGFIBANK CAMEROUN SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
02906562-345d-4511-b324-25ea5cd1fe63;;NACHTIGAL HYDRO POWER COMPANY;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
d410f73e-a524-4d29-a702-64e8a331d51c;;PORT AUTONOME DE DOUALA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
171db680-7b62-4f9f-b155-05dbb4f7572b;;VISION 4 TELEVISION SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
c8e07db4-94e5-42d0-a886-bec2b70f94b0;;LA REGIONALE BANK S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
c92d2c66-671e-449b-af96-ba174fe2c949;;WEBB FONTAINE GROUP;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
605d3447-9e91-4b31-ae6a-00febe2b02ad;;EXCO AFRIQUE SENEGAL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
db309556-f674-4862-8736-2155c8528e59;;CECEC SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
976c93a6-9784-4b21-9a53-94b785bb58d8;;SOCIETE ANONYME DES BOISSONS DU CAMEROUN;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
035bae64-47f4-4842-9f10-1355c25dafaa;;UNION MARITIME AGENCY;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
8ac68c1c-e037-4c67-9808-17a07690b3c1;;AFRICA BRIGHT CAPITAL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
fc7292fc-a61b-42be-bfc9-d56d64bafb8b;;MEDECINS SANS FRONTIERES;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
4cd67871-e7f1-40c3-91f4-313db53cecf4;;ENEO CAMEROUN;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
5d865a16-ff21-4ee3-baac-e3af7e25dc79;;PRODIFOOD'S;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
c546c9c7-5568-4de1-ae75-f1f14712a6d9;;CFAO MOBILITY CAMEROON;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
8d404b20-29bd-43f9-a1ee-a2956366576a;;DANGOTE CEMENT CAMEROON SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ce617dbd-e023-4b21-93ee-3d7d10f17c8c;;MBOKA INDUSTRIAL SERVICES (CAMEROON) SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
e489dde3-17bb-4ea6-b0e0-c4930d095d79;;CONTINENTAL OIL TRANSPORTATION OPERATING CITERNES SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
bdbde853-df06-4d36-838a-2de8b10371fd;;MONSIEUR MBOCK DESIRE GEOFFROY;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
8af8e081-8de3-4b7f-a1a5-f44ae059f5e1;;TERMINAL MIXTE FRUITIER DE DOUALA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
a8c0a95f-0610-4554-8044-4de0445ececc;;SOFOMEUTEX;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
471ef071-2b88-4220-bbd5-1fe7519574ac;;PEOPLE KNOWLEDGE SERVICES SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
27a23e6a-48f8-4bef-83e8-50b59e56e6ee;;EOLIS CAMEROUN;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
a9595b89-e582-4f52-804a-09d733288547;;Y.M TRANSIT;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
57abf6f6-0b52-43ca-a0c2-37b2cfac3b86;;AFRICA BRIGHT ASSET MANAGEMENT SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
9bf96a00-c261-4637-886d-2e242b7edd80;;MAÎTRE CHEMOU;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
f89fbd01-7695-4222-be63-8cd2183a1bfe;;ORANGE CAMEROUN SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ed49d0c0-ef66-43f7-bbc6-4eb365084829;;CAMLAIT;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
cf48c749-90b7-4ae6-9042-7017eace4ace;;GUINNESS CAMEROUN S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
b5efd939-f14a-45d6-81db-5fa9a93c39ac;;DHL EXPRESS;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
622e403e-640b-4f9d-84d9-24c84df60fbe;;LABOREX CAMEROUN SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
f266c3a7-1e09-48cd-9b9b-0eafe2d6e940;;COMETAL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
d471698c-4a44-4724-ac13-140e7ef5044a;;TRADEX CAMEROUN SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
7fd0abbf-ca4c-4779-9c61-12e242adeb50;;GLOBELEQ;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
0d7e6286-2465-4a6a-a5a5-cf001a571167;;ACCESS BANK PLC;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
923b30a1-ea08-4216-b17e-6b955900d6d9;;IHS CAMEROUN SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
30817367-e1a0-46b8-8b60-ef0700fa06a6;;SOCIETE GENERAL CAMEROUN;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
0e4cd136-b429-4044-8964-14d80c7d6650;;TELCAR COCOA LIMITED;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
0ffa0dd8-6d98-4b5f-b0ba-804cb3426574;;AZUR;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
a0fa2f6a-a039-413a-9141-b1d22260eea2;;SEEF SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
5c73a560-e5bf-4a65-a37e-c0f4f71383f2;;COMPAGNIE NATIONALE DES CHARGEURS DU CAMEROUN;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
af21cbbe-61ef-421f-89cf-b917bfa34446;;EDF CAMEROUN SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
337bc185-1eba-4d39-979f-6020e6882217;;EMRALD SECURITIES SERVICES BOURSE SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
367a5737-16e1-4b9f-bbf2-e43bb85461ec;;LONGSTAR EQUIPMENT CAMEROUN;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ca648744-266c-4b5c-a2ee-5a8f4b1659d9;;EB-Partners Law Tax & Global Legal Services;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
2fa5f040-cf4f-4af2-84ef-e29a51ed3b66;;WEBB FONTAINE CAMEROUN S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
0cbe7e05-a179-4175-89c4-23e495d0bfd4;;AFRICA BRIGHT SECURITIES SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
23d9d077-95a5-4bee-951e-4ef2eff47ede;;ELECNOR CAMEROUN S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
2873cdfa-5130-4797-974a-7c89a76dff10;;SOCIETE CAMEROUNAISE DE VERRERIE;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
bc3ef8a8-c5d6-4612-b7c9-405321e0fefc;;GEODIS PROJECTS CAMEROON;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
4da8bc05-6b70-4240-b691-a36dbb011522;;CFAO;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
39e55291-75da-4de7-9121-610a4ee8f4a2;;CAMEROUNAISE DE CONSTRUCTION DU BARRAGE DE NACHTIGAL S.A.S;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
7a89d6a0-2019-4e92-98de-29fd5ff4f57f;;IMPLANTS & SERVICES SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
108a5761-0ddc-4479-9200-a9f0f7491320;;TOTALENERGIES MARKETING CAMEROUN S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
c10119cd-3daa-4551-b2b2-a88f21e9bf44;;SYSTEMES ET APPLICATIONS ELECTRONIQUES S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
e2e0359b-9bfb-462f-96a7-fa8d40e477ad;;SOACAM AGRO INDUSTRIES S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
30e54aa9-369b-4504-b5ff-d6206352d8a3;;RW KING S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
89f2f5bc-d2e4-4039-9b20-c7a0598296ff;;ATTIJARI SECURITIES CENTRAL AFRICA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
8f2b3f23-0ab7-4115-8189-eb0d6ef2e327;;DHL GLOBAL FORWARDING CAMEROUN PLC;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
